id,titleEn,titleTe,author,album,category,ragam,language,posted,url,teluguChars,englishChars
22219,Keerthaneeyamainadhi kreesthu gaanasudhaa,కీర్తనీయమైనది క్రీస్తు గానసుధా,Veturi Sundara Rammoorthy,,,,Telugu,2020-09-13,https://waytochurch.com/lyrics/song/22219,551,704
22220,Enthadooramaina yesutho nee payanam,ఎంతదూరమైన యేసుతో నీ పయణం,Bro Santi Babu,,,,Telugu,2020-09-13,https://waytochurch.com/lyrics/song/22220,249,322
22222,Swaramethi paadedhan yesayya,స్వరమెత్తి పాడెదన్ యేసయ్య,Raja Mandru,,,,Telugu,2020-09-15,https://waytochurch.com/lyrics/song/22222,368,437
22225,Paadedha paadedha paadedha yesayya,పాడెదా పాడెదా పాడెద యేసయ్యా,Dr  Victor Rampogu,,,,Telugu,2020-09-17,https://waytochurch.com/lyrics/song/22225,336,641
22226,Kamaneeyamaina nee premalona ne niluvanaa naa yesayya,కమనీయమైన నీ ప్రేమలోన నే నిలువనా నా యేసయ్య,"Joshua Shaik, Passion For Christ Ministries",,,,Telugu,2020-09-17,https://waytochurch.com/lyrics/song/22226,894,685
22229,naa devaa neeke vandanam,నా దేవా నీకే వందనం,,,,,TELUGU,2020-09-19,https://waytochurch.com/lyrics/song/22229,251,311
22230,Devudu ledani vaadhamu lendhuku,దేవుడు లేడని వాదములెందుకు,Jasper Kunapo,,,,Telugu,2020-09-20,https://waytochurch.com/lyrics/song/22230,654,791
22233,Yesey goppa devudu mana yesey shakthimandthudu,యేసే గొప్ప దేవుడు మన యేసే శక్తిమంతుడు,Bro Philip Gariki,,,,Telugu,2020-09-23,https://waytochurch.com/lyrics/song/22233,526,660
22235,Manninchina aa preme naa sonthamaa,మన్నించినా ఆ ప్రేమే నా సొంతమా,Yalagapaati Sunil Kumar,,,,Telugu,2020-10-05,https://waytochurch.com/lyrics/song/22235,474,598
22236,Madhuramaina prematho nannu preminchithivi,మధురమైన ప్రేమతో నన్ను ప్రేమించితివి,Dr  Victor Rampogu,,,,Telugu,2020-10-05,https://waytochurch.com/lyrics/song/22236,614,749
22251,shaashwathamaa ee deham,శాశ్వతమా ఈ దేహం,,,Gospel,,TELUGU,2020-10-09,https://waytochurch.com/lyrics/song/22251,403,528
22253,Booradhwanikai yesuni raakakai,బూరధ్వనికై యేసుని రాకకై,Rayipati Srilekha Srikanth,Koniyaada tharama,Second Comming,,Telugu,2020-10-09,https://waytochurch.com/lyrics/song/22253,268,352
22254,Parishuddhaathmudaa naa manchi snehithudaa,పరిశుద్ధాత్ముడా నా మంచి స్నేహితుడా,John Kennedy Bethapudi,Kshathriyudu,Holy Spirit,,Telugu,2020-10-09,https://waytochurch.com/lyrics/song/22254,424,536
22255,Deva ninu aaraadhincheydamu,దేవా నిను ఆరాధించెదము,Stanley Jones YJ,,Praise Worship,,Telugu,2020-10-09,https://waytochurch.com/lyrics/song/22255,507,617
22263,Bandhinaipoya neelo Munigi teelaaka,బంధినైపోయా నీలో మునిగితేలాకా,John Vittney Kalavala,"John Vittney Kalavala , Allen Ganta, The Throne Room India",Praise Worship,,Telugu,2020-10-09,https://waytochurch.com/lyrics/song/22263,956,525
22265,Maargamai unna Yesu,మార్గమై ఉన్న యేసు,Jonah Samuel,,Faith,,Telugu,2020-10-10,https://waytochurch.com/lyrics/song/22265,408,532
22272,Bolo kreesthu maharaaj ki jai,బోలో క్రీస్తు మహరాజ్ కి జై,K Y Ratnam,Prema Swaroopi Yesu,Praise Worship,,Telugu,2020-10-12,https://waytochurch.com/lyrics/song/22272,505,601
22284,Ninne nammukuntini oh deva,నిన్నే నమ్ముకుంటిని ఓ దేవా నన్ను దాటి వెళ్ళకు నా ప్రభువా,Akhil chand,నమ్మదగిన దేవుడు,Faith,,Telugu,2020-10-18,https://waytochurch.com/lyrics/song/22284,535,0
22285,devaa ilalona neevu maakichchina gruhamu,దేవా ఇలలోన నీవు మాకిచ్చిన గృహము,Sayaram Gattu,Music: Immanuel Rajesh,New Year,,TELUGU,2020-10-24,https://waytochurch.com/lyrics/song/22285,741,934
22286,aalakinchumo devaa maa aakrandananu,ఆలకించుమో దేవా మా ఆక్రందనను,Srinivas Bandaru,"Anusha , Srinivas Bandaru , Symon Peter , Wesley",Hope,,TELUGU,2020-10-24,https://waytochurch.com/lyrics/song/22286,332,405
22325,thaara joopina maargamade,తార జూపిన మార్గమదే,,,Christmas,,TELUGU,2020-10-31,https://waytochurch.com/lyrics/song/22325,2482,3102
22337,Okka kshanamaina,ఒక్క క్షణమైన,Sis  Prasanna Bold,,Christmas,,Telugu,2020-11-02,https://waytochurch.com/lyrics/song/22337,797,984
22339,ee udayam shubha udayam,ఈ ఉదయం శుభ ఉదయం,,,,,TELUGU,2020-11-04,https://waytochurch.com/lyrics/song/22339,409,514
22350,Ontarini nenu ontarini,ఒంటరిని నేను ఒంటరిని,John Libni Bathuka,,Gods Love,,Telugu,2020-11-05,https://waytochurch.com/lyrics/song/22350,736,713
22352,Swachamaina thalli premalaa,స్వచ్చమైన తల్లి ప్రేమలా,KR John,,Gods Love,,Telugu,2020-11-08,https://waytochurch.com/lyrics/song/22352,633,839
22353,Naakunnaadu oka snehithudu,నాకున్నాడు ఒక స్నేహితుడు,Pastor J Arun Kumar,Yesayya 3,Faith,,Telugu,2020-11-08,https://waytochurch.com/lyrics/song/22353,512,586
22358,Ben and holly ishtamaa,బెన్ అండ్ హలీ ఇష్టమా,Dhanya Tryphosa,,,,Telugu,2020-11-16,https://waytochurch.com/lyrics/song/22358,641,694
22359,Lali jo Naa chinni thandri paraloka raajaa,నా చిన్ని తండ్రి పరలోక రాజా,Michael Kalyanapu,,Christmas,,Telugu,2020-11-16,https://waytochurch.com/lyrics/song/22359,378,495
22360,Thalli mariya vadilonaa pavalinchagaa,తల్లి మరియ వడిలోనా పవలించగా,Michael Kalyanapu,Na Sarwamu Nevenayya,Christmas,,Telugu,2020-11-16,https://waytochurch.com/lyrics/song/22360,516,658
22361,Kaluvari naadhaa karunanu choopi,కలువరి నాధా కరుణను చూపి,Pastor Hannah Vimal,,Thanks Giving,,Telugu,2020-11-16,https://waytochurch.com/lyrics/song/22361,444,570
22362,Kotha visthaarathanu kanalevaa,కోత విస్తారతను కనలేవా,Jasper Kunapo,,Advent,,Telugu,2020-11-16,https://waytochurch.com/lyrics/song/22362,453,579
22367,Idi kamaneeya kalyaana raagam,ఇది కమనీయ కళ్యాణ రాగం,Pandit KVK Churchil,,Marriage,,Telugu,2020-11-18,https://waytochurch.com/lyrics/song/22367,314,419
22374,Naa yesu raajaa sthothramu,నా యేసు రాజా స్తోత్రము,Father S J Berchmans,Pastor M Jyothi Raju,Praise Worship,,Telugu,2020-11-20,https://waytochurch.com/lyrics/song/22374,299,370
22380,Thandrine vidachi intine marachi,తండ్రి నే విడచి ఇంటినే మరచి,C Y Joshua,,Gods Love,,Telugu,2020-11-22,https://waytochurch.com/lyrics/song/22380,644,741
22382,Janminche lokarakshakudu,జన్మించె లోకరక్షకుడు,Bishop Samuel Finny Pachigalla,,Christmas,,Telugu,2020-11-24,https://waytochurch.com/lyrics/song/22382,669,821
22383,kruthangnathatho sthuthi paadeda,కృతజ్ఞతతో స్తుతి పాడెద,"Malayalam :  P G ABRAHAM , Hindi: Pastor Wilson George  Translated by: Joel N Bob",Original - Malayalam song : NANNIYODE NJAN,Praise Worship,,TELUGU,2020-11-26,https://waytochurch.com/lyrics/song/22383,404,439
22384,sampoornudaa naa yesayyaa,సంపూర్ణుడా నా యేసయ్యా,,,,,TELUGU,2020-12-04,https://waytochurch.com/lyrics/song/22384,470,574
22385,Rajaadhi raaju prabhuvulaku prabhuvu,రాజాధి రాజు ప్రభువులకు ప్రభువు,Sharon philip,,Christmas,,Telugu,2020-12-04,https://waytochurch.com/lyrics/song/22385,366,448
22386,Bethlehemu puramulo oka naati raathiri,బేత్లెహేము పురములో ఒక నాటి రాతిరి,Joel Kodali,,Christmas,,Telugu,2020-12-04,https://waytochurch.com/lyrics/song/22386,824,1009
22387,Chorus,పల్లె పల్లెల్లో పట్టణాల వీధుల్లో,"Bro P Sunith , Bro Bobby Jeevan",,Christmas,,Telugu,2020-12-04,https://waytochurch.com/lyrics/song/22387,662,824
22388,Nakshathramaa vekuva nakshathramaa,నక్షత్రమా వేకువ నక్షత్రమా,Pandit KVK Churchil,,Christmas,,Telugu,2020-12-04,https://waytochurch.com/lyrics/song/22388,364,465
22389,Christmas nijamaina christmas,క్రిస్మస్ నిజమైన క్రిస్మస్,Joshua Shaik,,Christmas,,Telugu,2020-12-04,https://waytochurch.com/lyrics/song/22389,538,571
22396,raaraaju puttaadoi maa raaju puttaadoi,రారాజు పుట్టాడోయ్ మా రాజు పుట్టాడోయ్,,,,,TELUGU,2020-12-17,https://waytochurch.com/lyrics/song/22396,648,781
22397,mahimaanvithamu manoharamu,మహిమాన్వితము మనోహరము,,,Faith,,TELUGU,2021-01-18,https://waytochurch.com/lyrics/song/22397,443,532
22399,noothana samvathsaramulo,నూతన సంవత్సరములో,Esther Solmon,"Hope church Ministries Warangal, Music: Bro Augusteen",New Year,,TELUGU,2021-01-18,https://waytochurch.com/lyrics/song/22399,433,548
22401,Evaro Ninnilaa maarchinadhi,ఎవరో నాన్నిలా మార్చినది,Hosanna Ministries,Na Hrudaya Saradhi (31st Album by Hosanna Ministries),Gods Love,,Telugu,2021-03-09,https://waytochurch.com/lyrics/song/22401,544,695
22406,Mahonnathuda Nee Chaatuna Ne Nivasinchedhanu,మహోన్నతుడా నీ చాటున నే నివసించెదను,Vijay Kondapuram,,Faith,,Telugu,2021-02-19,https://waytochurch.com/lyrics/song/22406,813,984
22408,Naa yeduta neevu therachina thalupulu,నా యెదుట నీవు తెరచిన తలుపులు,Pastor John Wesley,Na Hrudaya Saradhi (31st Album by Hosanna Ministries),Gods Power,,Telugu,2021-03-09,https://waytochurch.com/lyrics/song/22408,476,606
22410,yesu puttukoloni paramaardhaanni grahinchi,యేసు పుట్టుకలోని పరమార్ధాన్ని గ్రహించి,,,Christmas,,TELUGU,2020-12-17,https://waytochurch.com/lyrics/song/22410,833,1042
22411,puvvu virisi raalinaa,పువ్వు విరిసి రాలినా,,,Gospel,,TELUGU,2021-01-18,https://waytochurch.com/lyrics/song/22411,381,447
22416,Neeve hrudhaya saaradhi pragathiki vaaradhi,నీవే హృదయ సారధి ప్రగతికి వారధి,Pastor John Wesley,Na Hrudaya Saaradhi (31st Album by Hosanna Ministries),Praise Worship,,Telugu,2021-03-10,https://waytochurch.com/lyrics/song/22416,511,663
22417,Amarudavu neevu naa yesayya aadhiyu anthamu neevenayyaa,అమరుడవు నీవు నా యేసయ్య ఆదియు అంతము నీవేనయ్యా,Hosanna Ministries,Na Hrudaya Saradhi (31st Album by Hosanna Ministries),Gods LoveEaster,,Telugu,2021-03-10,https://waytochurch.com/lyrics/song/22417,825,1013
22418,kontha yedamu neevainaa ne saagalenu,కొంత యెడము నీవైనా నే సాగలేను,Solmon,Gospel Songs Ministry,Praise Worship,,TELUGU,2021-03-24,https://waytochurch.com/lyrics/song/22418,654,789
22419,O prema moorthy O thyaaga moorthy,ఓ ప్రేమమూర్తి ఓ త్యాగమూర్తి,Pastor J Devanand Kumar,,Christmas,,Telugu,2021-03-24,https://waytochurch.com/lyrics/song/22419,490,608
22426,tharamulu maaruchunnavi dinamulu maaruchunnavi,తరములు మారుచున్నవి దినములు మారుచున్నవి,,,Gospel,,TELUGU,2020-12-05,https://waytochurch.com/lyrics/song/22426,947,1116
22427,kreesthesu puttenu loka rakshakunigaa,క్రీస్తేసు పుట్టెను లోక రక్షకునిగా,,,Christmas,,TELUGU,2020-12-05,https://waytochurch.com/lyrics/song/22427,695,858
22439,Maranapu mullunu virachi jayinchina,మరణపు ముల్లును విరచి జయించిన,Pastor Kamala Timothy Mallipudi,,Easter,,Telugu,2021-03-24,https://waytochurch.com/lyrics/song/22439,263,343
22440,ne brathiki unnaanante adi kevalam nee krupa,నే బ్రతికి ఉన్నానంటే అది కేవలం నీ కృప,P Daiva Kumari,Karmel Swaralu,Gods Love,,TELUGU,2021-01-18,https://waytochurch.com/lyrics/song/22440,538,640
22441,Pasuvula paakalo deva kumaarudu,పశువుల పాకలో దేవ కుమారుడు,pastor Dr  Pammi Daniel,,Christmas,,Telugu,2020-12-09,https://waytochurch.com/lyrics/song/22441,719,912
22442,Thaara choopina maargamadey,తార చూపిన మార్గమదే,Anil Kumar Vemula,,Christmas,,Telugu,2020-12-09,https://waytochurch.com/lyrics/song/22442,1133,1465
22443,Ullaasame uthsaahame,ఉల్లాసమే ఉత్సాహమే,JC Kuchipudi,,Christmas,,Telugu,2020-12-09,https://waytochurch.com/lyrics/song/22443,735,898
22444,Sthothrarhudavu maa prabhuva deva,స్తోత్రార్హుడవూ మా ప్రభువా దేవా,David Edison Thella,Jerusalem Arise (2000),Praise Worship,,Telugu,2021-01-18,https://waytochurch.com/lyrics/song/22444,447,530
22445,Na hrudhayaana koluvaina yesayya,నా హృదయాన కొలువైన యేసయ్యా,Bro  Yesanna,Aathmaanubandham,,,Telugu,2021-01-18,https://waytochurch.com/lyrics/song/22445,702,851
22449,Oohakandani upakaaramulu krupa vembadi krupalu,ఊహకందని ఉపకారములు కృప వెంబడి కృపలు,Joshua Shaik,,Gods Love,,Telugu,2021-02-19,https://waytochurch.com/lyrics/song/22449,445,545
22457,christmas aanandam vachchenu mana intiki,క్రిస్మస్ ఆనందం వచ్చెను మన ఇంటికి,Srinivas Bandaru,Singer - Samara Chepuri,Christmas,,TELUGU,2021-01-18,https://waytochurch.com/lyrics/song/22457,407,470
22458,jayam jayam mana yesuke,జయం జయం మన యేసుకే,John kennedy Bethapudi,,Easter,,TELUGU,2021-04-08,https://waytochurch.com/lyrics/song/22458,521,622
22459,dhyaaninchuchuntimi siluvapai palikina viluvaina nee maatalu,ధ్యానించుచుంటిమి సిలువపై పలికిన విలువైన నీ మాటలు,,,Good Friday,,TELUGU,2021-04-08,https://waytochurch.com/lyrics/song/22459,1227,1495
22460,Snehamai praanamai varinche daivamai,స్నేహమై ప్రాణమై వరించే దైవమై,"Joshua Shaik, Passion For Christ Ministries",,Thanks Giving,,Telugu,2021-01-18,https://waytochurch.com/lyrics/song/22460,502,653
22464,kanalenu prabhukela shrama silvapai,కనలేను ప్రభుకేల శ్రమ సిల్వపై,k sundar rao,,Good Friday,,TELUGU,2021-04-08,https://waytochurch.com/lyrics/song/22464,870,1044
22465,nee vaakyame shrama kolimilo,నీ వాక్యమే శ్రమ కొలిమిలో,,,Faith,,TELUGU,2021-04-08,https://waytochurch.com/lyrics/song/22465,559,680
22466,Okapari thalachina yesuni prema amrutham kadhaa,ఒకపరి తలచిన యేసుని ప్రేమ అమృతం కదా,"Joshua Shaik, Passion For Christ Ministries",,Gods Love,,Telugu,2021-04-08,https://waytochurch.com/lyrics/song/22466,445,578
22469,Prabhuvaa hithavathsaram maaku ichaavayyaa,ప్రభువా హితవత్సరం మాకు ఇచ్చావయ్యా,Pastor B Shalem Raju,,Thanks Giving,,Telugu,2021-01-30,https://waytochurch.com/lyrics/song/22469,479,606
